place_id,place_name,district,province_or_city,latitude,longitude,category,interest_tags,cost_level,estimated_duration,indoor_outdoor,contact,review_count,popularity_level,hidden_gem_score,source,last_updated
inzira_4929264122,Hope Guest House,Nyarugenge,Kigali City,-1.9425837,30.0433353,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Phone: 0783878872,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_4971840521,NSTC,Kicukiro,Kigali City,-1.944388,30.1018913,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5001587323,Light & Spacious Haven,Nyarugenge,Kigali City,-1.9460787,30.0890656,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5025716914,Smart inn,Nyarugenge,Kigali City,-1.9406894,30.0616486,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5030550316,Mu Gisaza lodge,Huye,Southern Province,-2.602912,29.7408465,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5033988283,Casa hotel,Huye,Southern Province,-2.6052852,29.7407478,Lodging,accommodation,Expensive,Overnight,Indoor,Website: http://www.casahotel.rw/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5206288226,Motley Healthcare ltd,Nyarugenge,Kigali City,-1.939398,30.0590469,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5211701223,Boat Lake Nyagafunzo,Gicumbi,Northern Province,-1.574523,29.9859283,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_5218147922,Bird Watchtower,Gicumbi,Northern Province,-1.5844097,29.9793583,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_5248317665,Keva gusthouse,Kicukiro,Kigali City,-1.9605889,30.1359401,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5249944521,Corina K,Kicukiro,Kigali City,-1.9688134,30.1056559,Lodging,accommodation,Moderate,Overnight,Indoor,Website: https://corinakguesthouse.com/,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_5252217868,Ubumwe Grande,Nyarugenge,Kigali City,-1.9471199,30.0611554,Lodging,accommodation,Expensive,Overnight,Indoor,Website: https://ubumwegrandehotel.com/,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_5263911704,Bethany Investment Group EPR Hostel,Nyarugenge,Kigali City,-1.9483905,30.0672526,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5267810122,Montana,Huye,Southern Province,-2.4684781,29.5800051,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5267837521,Forest Garden Hotel,Huye,Southern Province,-2.4689886,29.5801817,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5291863222,Gisakura Family Hostel,Rusizi,Western Province,-2.4600315,29.0934027,Lodging,accommodation,Moderate,Overnight,Indoor,Phone: +250 788 203 748 | Website: www.gisakurahostel.com,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5296846521,Bambou Nest Hotel,Musanze,Northern Province,-1.5084095,29.6391099,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5299561221,Kings Island,Karongi,Western Province,-2.0472976,29.332504,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_5301107621,Lake Kivu Viewpoint (2026m),Rutsiro,Western Province,-1.9773652,29.3911784,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_5303512521,Shadow House,Rubavu,Western Province,-1.7109607,29.2663595,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5307955022,Cyamudongo Tourism Promotion Cooperative,Rusizi,Western Province,-2.5461059,28.9821918,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5308726222,Karisoke Exhibition,Musanze,Northern Province,-1.5045408,29.6365772,Cultural & Historic,"history, culture",Moderate,2-3 hours,Mixed,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_5310346221,Tourist Information Centre,Musanze,Northern Province,-1.5012746,29.6330035,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5313092521,Umunyinya Hotel,Karongi,Western Province,-2.0695976,29.3518372,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5321966422,Centre de Formation de lEglise Anglicaine,Ngoma,Eastern Province,-2.1390606,30.5564086,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5331535560,Faradja Hotel,Musanze,Northern Province,-1.501314,29.6208678,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5331535572,Snow Hotel,Musanze,Northern Province,-1.5091518,29.6457384,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5361532621,Kitabi visitor center,Nyaruguru,Southern Province,-2.5264002,29.4169688,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5364248121,Ubumwe Center Kigeme,Huye,Southern Province,-2.4735432,29.5790515,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5417781121,Happy Hour,Kicukiro,Kigali City,-1.9629285,30.1206089,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,Phone: 250789145480,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_5429607721,Nyungwe Top View Hill Hotel,Nyamasheke,Western Province,-2.4318451,29.0898971,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Phone: +250787109335 | Website: https://www.nyungwehotel.com/ | Email: nyungwetopview@gmail.com,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5429607921,Keza Nyungwe Guesthouse,Rusizi,Western Province,-2.4370584,29.0907943,Lodging,accommodation,Moderate,Overnight,Indoor,Phone: +250783396666,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5469448342,Amizero lodge,Rusizi,Western Province,-2.4886828,28.9190886,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5470873121,Inside Africa Boutique Hotel,Nyarugenge,Kigali City,-1.9498787,30.0706597,Lodging,accommodation,Expensive,Overnight,Indoor,Phone: +250722503698,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_5472136021,Ituze lodge,Rusizi,Western Province,-2.4243699,29.0734489,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5481837222,Musasa Homestay,Rutsiro,Western Province,-1.9499497,29.3409431,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5540715717,Nyagatare Diplomat Hotel,Nyagatare,Eastern Province,-1.2912015,30.3273241,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5611810997,Home St Jean,Karongi,Western Province,-2.0675638,29.3570861,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_5758344946,One&Only Nyungwe House,Nyamasheke,Western Province,-2.4473184,29.1042638,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,Website: https://www.oneandonlyresorts.com/one-and-only-nyungwe-house-rwanda/About,unknown,High,7,OpenStreetMap,2026-06-09
inzira_5779073099,La Paillotte Cyuza,Burera,Northern Province,-1.4379137,29.7595452,Lodging,accommodation,Expensive,Overnight,Indoor,Website: https://www.lapaillottegorillaplace.com/cyuza-en,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5803342809,Heroes Motel,Huye,Southern Province,-2.597871,29.743495,Lodging,accommodation,Expensive,Overnight,Indoor,Phone: +250 (0) 788256381 / +250 (0) 788421628 | Email: heroesmotel2017@gmail.com,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5803419407,Colours Club and Spa,Gasabo,Kigali City,-1.9433083,30.1247711,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5808507600,Logement La Petite Isimbi,Rusizi,Western Province,-2.4757572,28.9075638,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5808988980,Rubavu Motel,Rusizi,Western Province,-2.477887,28.9099616,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5831866300,Paradise,Nyarugenge,Kigali City,-1.9414065,30.0555996,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5878277286,Tourist Rest House,Musanze,Northern Province,-1.508585,29.6439367,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5881015285,Centre d'Accueil Saint Franois Xavier,Rubavu,Western Province,-1.6985248,29.2583864,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5886880687,Roko Construction Guest House,Kicukiro,Kigali City,-1.9717522,30.0853808,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5886916685,Kigali Golf Course,Nyarugenge,Kigali City,-1.9383,30.0933685,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5890121586,Nyungwe Nziza Eco-Lodge,Nyaruguru,Southern Province,-2.5308113,29.4084453,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5890712185,Shortcut to Cyimbiri,Rubavu,Western Province,-1.8415222,29.2937092,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5890828586,Sun Set Guest House,Ngoma,Eastern Province,-2.1431177,30.5505595,Lodging,accommodation,Moderate,Overnight,Indoor,Phone: +250 (0) 786154991,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_5894747185,Gisakura Family Hostel,Rusizi,Western Province,-2.4367334,29.0908667,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5896061485,Amahumbezi Lodge,Rusizi,Western Province,-2.4887329,28.9191835,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5896202870,Humble Guest House,Nyarugenge,Kigali City,-1.9570121,30.0588908,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5903642388,Planette Motel,Rubavu,Western Province,-1.6945205,29.3085055,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5903949986,NGH Guesthouse,Musanze,Northern Province,-1.5083778,29.6428248,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_5921906846,Martin Aviator,Kicukiro,Kigali City,-1.9614416,30.1343141,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_5925995703,Peace and Grace,Nyarugenge,Kigali City,-1.9386407,30.0528338,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6013190185,Gisa Stay 102,Kicukiro,Kigali City,-2.0002846,30.1925308,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6049698381,Hill View Hotel,Rubavu,Western Province,-1.7013388,29.2572798,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6061506585,Ibiwi House,Kicukiro,Kigali City,-1.9681076,30.1191468,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6063288085,Auberge de Gisenye,Rubavu,Western Province,-1.6962229,29.261144,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6063288185,Romantic,Karongi,Western Province,-2.0709658,29.3526858,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6083342085,Alpha,Nyarugenge,Kigali City,-1.9426587,30.0445286,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6108895405,Wailers Lodge,Kicukiro,Kigali City,-1.9618869,30.1124438,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6158139785,Amasimbi Apartment,Kicukiro,Kigali City,-1.95906,30.1360065,Attraction,wifi,unknown,unknown,Mixed,Phone: +250785276565,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_6183344485,Camp before karisimbi,Nyabihu,Western Province,-1.4943429,29.4631599,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6246725185,Museum of Environment,Karongi,Western Province,-2.0605025,29.3477693,Cultural & Historic,"history, culture",Moderate,2-3 hours,Mixed,unknown,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_6263703400,Kirehe super Lodge,Kirehe,Eastern Province,-2.2736776,30.6816723,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6263820288,Le Colombe Garden,Kayonza,Eastern Province,-1.9046725,30.5075497,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6263838706,Eastland Hotel,Kayonza,Eastern Province,-1.9018153,30.4981077,Lodging,accommodation,Expensive,Overnight,Indoor,Phone: +250 788 313 271 | Email: eastlandhotel@yahoo.com,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_6263862285,Silent Hill Hotel,Kayonza,Eastern Province,-1.9009839,30.4931261,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6264042687,Michas Motel,Kicukiro,Kigali City,-1.9683472,30.1659284,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6264043287,Le Paradis,Kicukiro,Kigali City,-1.9567772,30.1323443,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6264138687,The Nest,Nyarugenge,Kigali City,-1.9534437,30.0823989,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6264203786,Kim Hotel,Nyarugenge,Kigali City,-1.9548589,30.0804759,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6267682482,Volcano Cafe Hotel,Nyabihu,Western Province,-1.6112183,29.4525642,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6267686004,La Corniche,Nyabihu,Western Province,-1.6116525,29.5084708,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6273603987,Sculpture,Rubavu,Western Province,-1.7026041,29.2627287,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6276471994,Wilsad lodge,Kicukiro,Kigali City,-1.9619625,30.1100841,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6278594180,Sorwathe Tea Factory Guest House,Rulindo,Northern Province,-1.674689,29.9784411,Lodging,accommodation,Moderate,Overnight,Indoor,Website: https://web.facebook.com/Sorwathe-Tea-Factory-Plantation-348410791844096/,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_6278792485,King's Hospitality,Nyarugenge,Kigali City,-1.9526785,30.0805076,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6283136685,Nirvana Heights Hotel,Rubavu,Western Province,-1.7313626,29.2639397,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6285337995,hotel,Nyabihu,Western Province,-1.6113233,29.4525524,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6293943594,Saint-tienne Guest House,Nyarugenge,Kigali City,-1.9643552,30.0648905,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6301347286,Start of the Buhoro Trail,Nyamasheke,Western Province,-2.4818748,29.1999228,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6301352290,Start of the Irebero Trail,Nyamasheke,Western Province,-2.4851339,29.1989113,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6301353592,Start of the Umugote Trail,Nyamasheke,Western Province,-2.4869035,29.1991585,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6305176686,Arboretum Office,Huye,Southern Province,-2.6150148,29.7482427,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6306907985,Twiga Hotel,Huye,Southern Province,-2.5958672,29.7367321,Lodging,"accommodation, wifi",Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6316476087,Museum of Rwesero (former National Art Gallery),Nyanza,Southern Province,-2.3690798,29.7411151,Cultural & Historic,"history, culture",Moderate,2-3 hours,Mixed,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_6316476088,Nyanza Heritage Hotel,Nyanza,Southern Province,-2.3545421,29.7497927,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6316524985,Boomerang Motel,Nyanza,Southern Province,-2.3633753,29.7440548,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6316524986,Mwina - Mausoleum,Nyanza,Southern Province,-2.3557689,29.7358709,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6316524987,Dayenu Hotel,Nyanza,Southern Province,-2.3536049,29.7494398,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6316539885,New Life Motel,Nyanza,Southern Province,-2.3536275,29.7509696,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6352251117,Picnic Spot,Gatsibo,Eastern Province,-1.4127869,30.5776589,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6356571488,Mijo Hostel,Nyarugenge,Kigali City,-1.951695,30.0809181,Lodging,"accommodation, wifi",Moderate,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6418491888,HOPE HOUSE,Huye,Southern Province,-2.6066847,29.73918,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6419557788,Campaign Against Genocide Museum,Kicukiro,Kigali City,-1.9523151,30.0989854,Cultural & Historic,"wifi, accessible, history, culture",Moderate,2-3 hours,Mixed,unknown,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_6419683385,Green Page Inn,Kicukiro,Kigali City,-1.9780422,30.0954308,Lodging,accommodation,Expensive,Overnight,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6431133187,Ivuka arts studio,Nyarugenge,Kigali City,-1.9421698,30.0908089,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_6440650486,Great view of Kivu Lake stp,Rutsiro,Western Province,-1.9681863,29.3880147,Scenic Viewpoints,viewpoint,Budget,30-60 mins,Outdoor,unknown,unknown,Low,10,OpenStreetMap,2026-06-09
inzira_6440662486,Kunda guesthouse,Rubavu,Western Province,-1.6892658,29.2499604,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6592797496,Kigufi,Rubavu,Western Province,-1.7489769,29.2772958,Lodging,accommodation,Moderate,Overnight,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_6592797590,Hot springs,Rubavu,Western Province,-1.7395414,29.2745296,Attraction,explore,unknown,unknown,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
